reference	reference_length	protid	sequence.length	TM_v_query	organism.scientificName	organism.commonName	organism.lineage	proportion_of_reference
P04080	98	A0A7L3LVN4	77	0.976	Turnix velox	Little buttonquail	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Turnicidae', 'Turnix']	0.7857142857142857
P04080	98	A0A7L3MD02	77	0.9821	Horornis vulcanius	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Scotocercidae', 'Horornis']	0.7857142857142857
P04080	98	A0A7L3N611	77	0.9748	Oreotrochilus melanogaster	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Apodiformes', 'Trochilidae', 'Oreotrochilus']	0.7857142857142857
P04080	98	A0A7L3N8Y1	76	0.9894	Oreotrochilus melanogaster	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Apodiformes', 'Trochilidae', 'Oreotrochilus']	0.7755102040816326
P04080	98	A0A7L3NY29	77	0.9774	Xiphorhynchus elegans	elegant woodcreeper	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Dendrocolaptidae', 'Xiphorhynchus']	0.7857142857142857
P04080	98	A0A7L3P0C7	77	0.9895	Xiphorhynchus elegans	elegant woodcreeper	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Dendrocolaptidae', 'Xiphorhynchus']	0.7857142857142857
P04080	98	A0A7L3QN70	98	0.9823	Cettia cetti	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Sylviidae', 'Acrocephalinae', 'Cettia']	1
P04080	98	A0A7L3TC72	77	0.9825	Rissa tridactyla	Black-legged kittiwake	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Rissa']	0.7857142857142857
P04080	98	A0A7L3UYB6	85	0.9616	Molothrus ater	Brown-headed cowbird	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Icteridae', 'Molothrus']	0.8673469387755102
P04080	98	A0A7L3WY23	95	0.8732	Atlantisia rogersi	Inaccessible Island rail	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Rallidae', 'Atlantisia']	0.9693877551020408
P04080	98	A0A7L3X065	77	0.9896	Atlantisia rogersi	Inaccessible Island rail	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Rallidae', 'Atlantisia']	0.7857142857142857
P04080	98	A0A7L3XY10	77	0.99	Calonectris borealis	Cory's shearwater	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Procellariiformes', 'Procellariidae', 'Calonectris']	0.7857142857142857
P04080	98	A0A7L3YX66	77	0.9791	Fregetta grallaria	White-bellied storm-petrel	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Procellariiformes', 'Hydrobatidae', 'Fregetta']	0.7857142857142857
P04080	98	A0A7L3YYE3	77	0.9907	Fregetta grallaria	White-bellied storm-petrel	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Procellariiformes', 'Hydrobatidae', 'Fregetta']	0.7857142857142857
P04080	98	A0A7L4A3E2	77	0.9787	Circaetus pectoralis	black-chested snake-eagle	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Accipitriformes', 'Accipitridae', 'Accipitrinae', 'Circaetus']	0.7857142857142857
P04080	98	A0A7L4AZ46	77	0.9836	Phaetusa simplex	large-billed tern	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Phaetusa']	0.7857142857142857
P04080	98	A0A7L4B0S7	77	0.9892	Phaetusa simplex	large-billed tern	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Laridae', 'Phaetusa']	0.7857142857142857
P04080	98	A0A7L4BVF9	77	0.979	Nyctiprogne leucopyga	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Caprimulgiformes', 'Caprimulgidae', 'Chordeilinae', 'Nyctiprogne']	0.7857142857142857
P04080	98	A0A7L4DN58	77	0.9903	Eurystomus gularis	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Coraciidae', 'Eurystomus']	0.7857142857142857
P04080	98	A0A7L4DRG1	77	0.978	Eurystomus gularis	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Coraciidae', 'Eurystomus']	0.7857142857142857
P04080	98	A0A7L4EHB3	98	0.8618	Hirundo rustica	Barn swallow	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Hirundinidae', 'Hirundo']	1
P04080	98	A0A7L4FZF4	77	0.9749	Alopecoenas beccarii	Western bronze ground-dove	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Columbiformes', 'Columbidae', 'Alopecoenas']	0.7857142857142857
P04080	98	A0A7L4GYA6	77	0.9746	Podargus strigoides	Tawny frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Caprimulgiformes', 'Podargidae', 'Podargus']	0.7857142857142857
P04080	98	A0A7L4GYA7	77	0.9834	Podargus strigoides	Tawny frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Caprimulgimorphae', 'Caprimulgiformes', 'Podargidae', 'Podargus']	0.7857142857142857
P04080	98	A0A7L4HSJ1	77	0.9886	Scopus umbretta	Hammerkop	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Ciconiiformes', 'Scopidae', 'Scopus']	0.7857142857142857
P04080	98	A0A7L4HSP0	77	0.98	Scopus umbretta	Hammerkop	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Ciconiiformes', 'Scopidae', 'Scopus']	0.7857142857142857
P04080	98	A0A7L4J2Q6	77	0.9857	Pomatorhinus ruficollis	streak-breasted scimitar babbler	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Timaliidae', 'Pomatorhinus']	0.7857142857142857
P04080	98	A0A7L4J416	77	0.9692	Pomatorhinus ruficollis	streak-breasted scimitar babbler	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Timaliidae', 'Pomatorhinus']	0.7857142857142857
P04080	98	A0A7L4MD55	77	0.9817	Glareola pratincola	Collared pratincole	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Glareolidae', 'Glareola']	0.7857142857142857
P04080	98	A0A7L4MD73	80	0.9901	Glareola pratincola	Collared pratincole	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Charadriiformes', 'Glareolidae', 'Glareola']	0.8163265306122449
P04080	98	A0A7L4N2W1	77	0.9851	Ceyx cyanopectus	Indigo-banded kingfisher	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Alcedinidae', 'Ceyx']	0.7857142857142857
P04080	98	A0A7M4F426	98	0.9926	Crocodylus porosus	Saltwater crocodile	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Crocodylia', 'Longirostres', 'Crocodylidae', 'Crocodylus']	1
P04080	98	A0A7N4V3D9	98	0.9938	Sarcophilus harrisii	Tasmanian devil	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Dasyuromorphia', 'Dasyuridae', 'Sarcophilus']	1
P04080	98	A0A7R5KWD1	103	0.9743	Pipra filicauda	Wire-tailed manakin	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Pipra']	1.0510204081632653
P04080	98	A0A7R9KK68	97	0.9271	Medioppia subpectinata	NA	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Sarcoptiformes', 'Oribatida', 'Brachypylina', 'Oppioidea', 'Oppiidae', 'Medioppia']	0.9897959183673469
P04080	98	A0A7R9PX32	97	0.927	Medioppia subpectinata	NA	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Sarcoptiformes', 'Oribatida', 'Brachypylina', 'Oppioidea', 'Oppiidae', 'Medioppia']	0.9897959183673469
P04080	98	A0A7R9QKG8	97	0.9219	Oppiella nova	NA	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Sarcoptiformes', 'Oribatida', 'Brachypylina', 'Oppioidea', 'Oppiidae', 'Oppiella']	0.9897959183673469
P04080	98	A0A7S1TSZ0	281	0.9433	Phaeomonas parva	NA	['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Pinguiophyceae', 'Pinguiochrysidales', 'Pinguiochrysidaceae', 'Phaeomonas']	2.86734693877551
P04080	98	A0A7S2Q696	103	0.9435	Brandtodinium nutricula	NA	['Eukaryota', 'Sar', 'Alveolata', 'Dinophyceae', 'Peridiniales', 'Endodiniaceae', 'Brandtodinium']	1.0510204081632653
P04080	98	A0A7S2REJ5	102	0.8697	labyrinthulid quahog parasite QPX	NA	['Eukaryota', 'Sar', 'Stramenopiles', 'Bigyra', 'Labyrinthulomycetes']	1.0408163265306123
P04080	98	A0A803TA47	98	0.9721	Anolis carolinensis	Green anole	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Dactyloidae', 'Anolis']	1
P04080	98	A0A803VVE0	131	0.9777	Ficedula albicollis	Collared flycatcher	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Muscicapidae', 'Ficedula']	1.336734693877551
P04080	98	A0A812WP77	127	0.8954	Symbiodinium sp. CCMP2592	NA	['Eukaryota', 'Sar', 'Alveolata', 'Dinophyceae', 'Suessiales', 'Symbiodiniaceae', 'Symbiodinium']	1.2959183673469388
P04080	98	A0A836D7G4	200	0.9756	Ovis aries	Sheep	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ovis']	2.0408163265306123
P04080	98	A0A836D7V5	101	0.9831	Ovis aries	Sheep	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ovis']	1.030612244897959
P04080	98	A0A836DAF2	105	0.885	Ovis aries	Sheep	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ovis']	1.0714285714285714
P04080	98	A0A850TCR3	77	0.9892	Grus americana	Whooping crane	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Gruidae', 'Grus']	0.7857142857142857
P04080	98	A0A850TI91	77	0.9788	Grus americana	Whooping crane	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gruiformes', 'Gruidae', 'Grus']	0.7857142857142857
P04080	98	A0A850UU12	77	0.9881	Chloropsis hardwickii	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Irenidae', 'Chloropsis']	0.7857142857142857
P04080	98	A0A850W0Q2	77	0.979	Fregata magnificens	Magnificent frigatebird	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Fregatidae', 'Fregata']	0.7857142857142857
P04080	98	A0A850WB37	77	0.989	Fregata magnificens	Magnificent frigatebird	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Fregatidae', 'Fregata']	0.7857142857142857
P04080	98	A0A850WQ78	83	0.9467	Piaya cayana	Common squirrel cuckoo	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Cuculiformes', 'Coccyzidae', 'Piaya']	0.8469387755102041
P04080	98	A0A850WVS6	77	0.9888	Piaya cayana	Common squirrel cuckoo	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Cuculiformes', 'Coccyzidae', 'Piaya']	0.7857142857142857
P04080	98	A0A850Y5R7	77	0.9859	Aegithalos caudatus	Long-tailed tit	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sylvioidea', 'Aegithalidae', 'Aegithalos']	0.7857142857142857
P04080	98	A0A850ZF09	77	0.9542	Tichodroma muraria	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sittidae', 'Tichodroma']	0.7857142857142857
P04080	98	A0A850ZHS0	77	0.9857	Tichodroma muraria	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Sittidae', 'Tichodroma']	0.7857142857142857
P04080	98	A0A850ZZL8	98	0.9864	Sula dactylatra	Masked booby	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Sulidae', 'Sula']	1
P04080	98	A0A851A4Q0	77	0.9889	Sula dactylatra	Masked booby	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Sulidae', 'Sula']	0.7857142857142857
P04080	98	A0A851AZ73	80	0.9806	Picathartes gymnocephalus	White-necked rockfowl	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Picathartidae', 'Picathartes']	0.8163265306122449
P04080	98	A0A851B3K9	98	0.9062	Picathartes gymnocephalus	White-necked rockfowl	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Picathartidae', 'Picathartes']	1
P04080	98	A0A851DLZ7	77	0.9855	Todus mexicanus	Puerto Rican tody	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Todidae', 'Todus']	0.7857142857142857
P04080	98	A0A851DN94	77	0.9783	Todus mexicanus	Puerto Rican tody	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Coraciiformes', 'Todidae', 'Todus']	0.7857142857142857
P04080	98	A0A851EL44	77	0.9767	Dryoscopus gambensis	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Malaconotidae', 'Dryoscopus']	0.7857142857142857
P04080	98	A0A851EMR0	77	0.9644	Dryoscopus gambensis	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Corvoidea', 'Malaconotidae', 'Dryoscopus']	0.7857142857142857
P04080	98	A0A851FN49	77	0.9693	Pitta sordida	Hooded pitta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pittidae', 'Pitta']	0.7857142857142857
P04080	98	A0A851FS60	77	0.9897	Pitta sordida	Hooded pitta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pittidae', 'Pitta']	0.7857142857142857
P04080	98	A0A851JND3	85	0.9608	Donacobius atricapilla	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Mimidae', 'Donacobius']	0.8673469387755102
P04080	98	A0A851L2V7	77	0.9838	Vidua chalybeata	Village indigobird	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Estrildidae', 'Viduinae', 'Vidua']	0.7857142857142857
P04080	98	A0A851LA13	77	0.9877	Corythaeola cristata	Great blue turaco	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Musophagiformes', 'Musophagidae', 'Corythaeola']	0.7857142857142857
P04080	98	A0A851LCT7	77	0.9798	Corythaeola cristata	Great blue turaco	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Musophagiformes', 'Musophagidae', 'Corythaeola']	0.7857142857142857
P04080	98	A0A851MJ30	92	0.9944	Campylorhamphus procurvoides	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Dendrocolaptidae', 'Campylorhamphus']	0.9387755102040817
P04080	98	A0A851MSM9	77	0.9719	Campylorhamphus procurvoides	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Dendrocolaptidae', 'Campylorhamphus']	0.7857142857142857
P04080	98	A0A851P1T8	77	0.9889	Penelope pileata	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Galliformes', 'Cracidae', 'Penelope']	0.7857142857142857
